암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,좌표(X),좌표(Y)
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,하나효요양병원,28,요양병원,110000,서울,110015,은평구,,3412,서울특별시 은평구 서오릉로 149 세웅그룹빌딩 3~9층 (구산동),,2007-04-11,5,0,0,0,4,0,0,0,0,1,0,0,0,126.916228,37.6116082
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQzIyQ2MiQzNjE0ODEjODEjJDEjJDYjJDgz,하남샬롬요양병원,28,요양병원,310000,경기,311300,하남시,,12967,경기도 하남시 신평로 77 (신장동),,2013-05-16,5,1,0,0,3,0,0,0,0,1,0,0,0,127.2061596,37.5405089
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjE4MzIjODEjJDEjJDYjJDgz,하남요양병원,28,요양병원,310000,경기,311300,하남시,,13025,경기도 하남시 산곡동로 94-5 (하산곡동),,2009-09-01,3,0,0,0,2,0,0,0,0,1,0,0,0,127.2276204,37.511962
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQ3MiQ0NjE0ODEjODEjJDEjJDIjJDgz,학교법인 대우학원 아주대학교요양병원,28,요양병원,310000,경기,310604,수원영통구,,16500,경기도 수원시 영통구 월드컵로150번길 21 아주대학교요양병원 (원천동),http://www.ajich.or.kr/,2020-01-28,8,0,0,0,8,0,0,0,0,0,0,0,0,127.0491267,37.2791279
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQzIyQwMyQzNjEyMjIjNzEjJDEjJDgjJDgz,학산요양병원,28,요양병원,350000,전북,350401,전주완산구,,55119,전라북도 전주시 완산구 덕적골3길 55  (평화동1가),,2013-08-22,6,0,0,0,3,0,0,0,0,2,0,0,1,127.1435072,35.7945947
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5MiQyNjEwMDIjNDEjJDEjJDgjJDgz,학장성심요양병원,28,요양병원,210000,부산,210015,부산사상구,,47050,"부산광역시 사상구 대동로 159 본관3~7층, 별관지하1~지상5층, 신관1~4층 (학장동)",,2013-03-25,5,0,0,0,3,0,0,0,0,2,0,0,0,128.9834682,35.1415331
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQzNjE4MzIjODEjJDEjJDIjJDgz,한가족요양병원,28,요양병원,380000,경남,380100,김해시,,50939,경상남도 김해시 전하로 234 (전하동),,2012-03-14,6,0,0,0,4,0,0,0,0,2,0,0,0,128.8725524,35.2245137
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,한강요양병원,28,요양병원,310000,경기,312300,김포시,,10018,경기도 김포시 통진읍 조강로36번길 12-10 가동,,2017-09-28,4,0,0,0,3,0,0,0,0,0,0,0,1,126.6020457,37.6896974
JDQ4MTg4MSM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNDEjJDEjJDQjJDgz,한걸음요양병원,28,요양병원,110000,서울,110019,중랑구,,2148,"서울특별시 중랑구 망우로 316 이지팰리스 5~7층 503-2,504,505,601~605,701~705호 (상봉동)",,2008-05-01,4,0,0,0,3,0,0,0,0,1,0,0,0,127.0875551,37.5965182
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQzNjEwMDIjNzEjJDEjJDgjJDgz,한결요양병원,28,요양병원,230000,대구,230007,대구달서구,,42680,대구광역시 달서구 대명천로 15 (성당동),,2015-03-31,5,1,0,0,3,0,0,0,0,0,0,0,1,128.5576107,35.8390229
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNjEjJDEjJDQjJDgz,한결우리요양병원,28,요양병원,360000,전남,360200,나주시,,58276,전라남도 나주시 왕곡면 영산포로 30-13 (),,2017-08-16,5,2,0,0,3,0,0,0,0,0,0,0,0,126.706717,34.9861176
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQzNjE4MzIjNjEjJDEjJDQjJDgz,한국관광대학 부설 노인전문병원,28,요양병원,310000,경기,312100,이천시,,17306,경기도 이천시 신둔면 이장로311번길 197-35 (),,2008-01-04,5,0,0,0,5,0,0,0,0,0,0,0,0,127.3791047,37.2832945
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ4OSQzNjEwMDIjODEjJDEjJDIjJDgz,한국노인요양병원,28,요양병원,350000,전북,350402,전주덕진구,,54899,전라북도 전주시 덕진구 백제대로 587 (금암동),,2004-12-21,4,0,0,0,2,0,0,0,0,2,0,0,0,127.1335958,35.8414699
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz,한국보훈복지의료공단 보훈요양병원,28,요양병원,110000,서울,110002,강동구,,5368,서울특별시 강동구 진황도로61길 53 중앙보훈병원 (둔촌동),,2014-02-04,11,1,0,0,10,0,0,0,0,0,0,0,0,127.1481606,37.530634
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,한국요양병원,28,요양병원,340000,충남,340009,서천군,,33654,충청남도 서천군 마서면 어리길 205-7 (),,2012-04-25,5,2,0,0,2,0,0,0,0,1,0,0,0,126.704925,36.056233
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjEwMDIjNDEjJDEjJDQjJDgz,한국요양병원,28,요양병원,360000,전남,360500,여수시,,59633,전라남도 여수시 시청로 165-0  (선원동),,2019-12-13,5,0,0,0,3,0,0,0,0,2,0,0,0,127.661461,34.7762785
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQzNjE0ODEjNjEjJDEjJDQjJDgz,한국효요양병원,28,요양병원,110000,서울,110015,은평구,,3462,"서울특별시 은평구 은평로 170 6층,7층,8층 (응암동, 상현빌딩동)",http://www.hankookhyo.com,2014-03-07,8,3,0,0,4,0,0,0,0,1,0,0,0,126.9266658,37.601101
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,한길요양병원,28,요양병원,310000,경기,310009,양평군,,12581,경기도 양평군 양서면 남한강변길 83 (),,2007-05-29,1,0,0,0,1,0,0,0,0,0,0,0,0,127.423265,37.5112669
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEyMjIjNTEjJDEjJDIjJDgz,한길요양병원,28,요양병원,350000,전북,350008,완주군,,55328,전라북도 완주군 봉동읍 낙평장기로 43 (),,2011-03-31,6,1,0,0,3,0,0,0,0,2,0,0,0,127.1625537,35.9355732
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNzEjJDEjJDgjJDgz,한남요양병원,28,요양병원,250000,대전,250002,대전대덕구,,34427,대전광역시 대덕구 한밭대로 1150 (중리동),,2006-08-28,4,1,0,0,3,0,0,0,0,0,0,0,0,127.4262702,36.3585482
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQwMyQ0NjE0ODEjNTEjJDEjJDYjJDgz,한내 가족처럼 요양병원,28,요양병원,310000,경기,312800,포천시,,11139,경기도 포천시 신북면 청신로 2139 (),,2010-02-01,4,1,0,0,3,0,0,0,0,0,0,0,0,127.2260834,37.9347985
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQxIyQwMCQyNjE4MzIjNjEjJDEjJDAjJDgz,한누리요양병원,28,요양병원,310000,경기,311500,남양주시,,12169,경기도 남양주시 화도읍 먹갓로27번길 17-18 (),http://www.hannurihosp.co.kr,2008-05-27,5,1,0,0,4,0,0,0,0,0,0,0,0,127.2739674,37.6556875
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,한독요양병원,28,요양병원,230000,대구,230007,대구달서구,두류동,42662,대구광역시 달서구 명덕로 10-10 (두류동),,1985-08-24,5,0,0,0,4,0,0,0,0,1,0,0,0,128.5726125,35.8612154
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQxMyQzNjE0ODEjNDEjJDEjJDgjJDgz,한마음요양병원,28,요양병원,340000,충남,340700,논산시,,32951,충청남도 논산시 해월로 123 (반월동),,2013-01-06,5,0,0,0,4,0,0,0,0,1,0,0,0,127.0811862,36.2027158
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQzIyQxMyQyNjE0ODEjNjEjJDEjJDQjJDgz,한마음요양병원,28,요양병원,350000,전북,350401,전주완산구,,54985,전라북도 전주시 완산구 백제대로 234 (중화산동2가),http://www.hanamind.com/,2002-12-02,3,0,0,0,2,0,0,0,0,1,0,0,0,127.1235475,35.8139165
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5MiQzNjE4MzIjODEjJDEjJDIjJDgz,한마음요양병원,28,요양병원,380000,경남,380702,창원마산합포구,,51722,"경상남도 창원시 마산합포구 오동동10길 73 2-3층 (오동동, 서광아침의빛)",,2020-02-21,6,0,0,0,3,0,0,0,0,3,0,0,0,128.5810125,35.2071596
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQzIyQxMyQyNjEwMDIjNDEjJDEjJDQjJDgz,한마음효요양병원,28,요양병원,410000,세종시,410000,세종시,조치원읍,30016,세종특별자치시 조치원읍 금이로 53-11 (조치원읍),http://www.onelovehyo.com,2008-06-23,2,0,0,0,1,0,0,0,0,1,0,0,0,127.2831172,36.6328463
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNjEjJDEjJDQjJDgz,한빛요양병원,28,요양병원,350000,전북,350200,남원시,,55774,전라북도 남원시 향단로 28-0 (쌍교동),,2014-05-29,3,0,0,0,2,0,0,0,0,1,0,0,0,127.3828044,35.4057431
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ2MiQzNjE0ODEjNDEjJDEjJDgjJDgz,한빛요양병원,28,요양병원,380000,경남,380500,진주시,장재동,52812,경상남도 진주시 대신로 120 한빛요양병원 지하2층 2층-9층층 (상평동),,2022-09-07,2,0,0,0,2,0,0,0,0,0,0,0,0,128.1185619,35.170984
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ4OSQyNjE4MzIjODEjJDEjJDIjJDgz,한빛의료소비자생활협동조합 마음편한요양병원,28,요양병원,350000,전북,350402,전주덕진구,,54850,전라북도 전주시 덕진구 쪽구름로 87-1  (반월동),,2012-03-26,5,0,0,0,3,0,0,0,0,2,0,0,0,127.0751474,35.8725041
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,한빛의료소비자생활협동조합 행복나라요양병원,28,요양병원,350000,전북,350402,전주덕진구,,54810,전라북도 전주시 덕진구 번영로 462  (반월동),,2017-07-14,6,1,0,0,3,0,0,0,0,2,0,0,0,127.0580582,35.8735303
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE4MzIjNjEjJDEjJDQjJDgz,한빛의료소비자생활협동조합한빛요양병원,28,요양병원,210000,부산,210010,부산사하구,,49396,부산광역시 사하구 사하로 55 (구평동),,2007-12-05,7,0,0,0,4,0,0,0,0,3,0,0,0,128.9934093,35.0872173
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ2MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,한빛현요양병원,28,요양병원,310000,경기,310602,수원장안구,,16300,경기도 수원시 장안구 경수대로 1017 (송죽동),http://hyunhospital.co.kr,2010-06-04,5,1,0,0,4,0,0,0,0,0,0,0,0,127.0003641,37.3064091
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz,한사랑요양병원,28,요양병원,210000,부산,210004,부산진구,,47191,부산광역시 부산진구 새싹로 107 지하1층~지상6층층 (부암동),,2004-01-20,5,0,0,0,3,0,0,0,0,2,0,0,0,129.0519433,35.166149
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQwMyQzNjEwMDIjNDEjJDEjJDQjJDgz,한사랑요양병원,28,요양병원,310000,경기,312600,광주시,,12814,경기도 광주시 도척면 도척로 312 (),,2011-09-06,2,1,0,0,1,0,0,0,0,0,0,0,0,127.3360853,37.3252494
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQwMyQ0NjEwMDIjNjEjJDEjJDQjJDgz,한사랑요양병원,28,요양병원,310000,경기,312200,파주시,파주읍,10836,경기도 파주시 파주읍 통일로 1568 한사랑요양병원,,2015-10-01,4,1,0,0,2,0,0,0,0,1,0,0,0,126.790763,37.8479539
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQzIyQwMyQzNjE0ODEjNDEjJDEjJDgjJDgz,한사랑요양병원,28,요양병원,350000,전북,350401,전주완산구,,55047,전라북도 전주시 완산구 용머리로 251 (서완산동2가),,2007-10-16,3,1,0,0,1,0,0,0,0,1,0,0,0,127.1369315,35.8094693
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNjEjJDEjJDQjJDgz,한서요양병원,28,요양병원,350000,전북,350500,정읍시,,56206,전라북도 정읍시 월천안길 14 (하모동),http//www.hshope.co.kr,2008-10-10,12,0,0,0,6,0,0,0,0,4,0,0,2,126.8344274,35.5717701
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz,한솔요양병원,28,요양병원,350000,전북,350401,전주완산구,,55132,전라북도 전주시 완산구 장승배기로 46 (삼천동1가),http://www.hansolmedi.co.kr,2012-09-14,8,0,0,0,5,0,0,0,0,3,0,0,0,127.1178071,35.7919822
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQyNjEyMjIjNTEjJDEjJDIjJDgz,한솔요양병원,28,요양병원,230000,대구,230003,대구북구,,41559,대구광역시 북구 침산로 167 (침산동),,2013-05-03,6,1,0,0,4,0,0,0,0,1,0,0,0,128.5898963,35.8909967
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjNjEjJDEjJDQjJDgz,한양요양병원,28,요양병원,350000,전북,350300,익산시,,54661,전라북도 익산시 고현로4길 3 (모현동1가),,2007-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9425871,35.9420406
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjEwMDIjODEjJDEjJDIjJDgz,한우리요양병원,28,요양병원,310000,경기,310300,부천시,,14479,"경기도 부천시 여월로 70 정방프라자 지하1층일부, 1층일부, 2층일부,3층,4층,5층 (여월동)",http://www.hanurihosp.com/,2010-12-06,7,0,0,0,5,0,0,0,0,2,0,0,0,126.8065301,37.5113396
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5MiQzNjE0ODEjNTEjJDEjJDYjJDgz,한일요양병원,28,요양병원,380000,경남,380500,진주시,,52818,"경상남도 진주시 범골로 17 한일병원 6층,7층 (충무공동)",,2019-07-30,4,0,0,0,3,0,0,0,0,1,0,0,0,128.1285557,35.1669944
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,함평군공립요양병원,28,요양병원,360000,전남,360020,함평군,학교면,57158,전라남도 함평군 학교면 학교화산길 16-19 (학교면),,2013-03-21,5,0,0,0,3,0,0,0,0,2,0,0,0,126.5366645,35.0486995
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,합천고려요양병원,28,요양병원,380000,경남,380019,합천군,,50239,경상남도 합천군 대양면 대야로 737-20 1호,,2018-07-12,4,1,0,0,2,0,0,0,0,1,0,0,0,128.161281,35.5530403
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjEyMjIjNjEjJDEjJDgjJDgz,합천요양병원,28,요양병원,380000,경남,380019,합천군,합천읍,50230,경상남도 합천군 합천읍 신소양2길 40 (합천읍),,2015-09-24,4,0,0,0,3,0,0,0,0,1,0,0,0,128.167498,35.5813328
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3MiQ0NjE0ODEjODEjJDEjJDIjJDgz,해맑은요양병원,28,요양병원,350000,전북,350401,전주완산구,,55000,전라북도 전주시 완산구 팔달로 202-15  (경원동3가),,2017-04-12,3,0,0,0,2,0,0,0,0,1,0,0,0,127.1468625,35.8208087
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQwMyQyNjE0ODEjNjEjJDEjJDAjJDgz,해오름요양병원,28,요양병원,230000,대구,230007,대구달서구,,42818,대구광역시 달서구 월배로 446 (송현동),,2022-05-30,2,0,0,0,1,0,0,0,0,1,0,0,0,128.5542329,35.8331641
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNDEjJDEjJDgjJDgz,해오름자연요양병원,28,요양병원,320000,강원,320012,평창군,봉평면,25304,강원도 평창군 봉평면 기풍로 199,,2015-08-13,1,0,0,0,1,0,0,0,0,0,0,0,0,128.375904,37.619657
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz,해운대 한빛요양병원,28,요양병원,210000,부산,210009,부산해운대구,,48034,부산광역시 해운대구 반여로 156 한빛요양병원 (반여동),,2019-09-03,5,0,0,0,3,0,0,0,0,2,0,0,0,129.126204,35.2051371
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQyNjEyMjIjNjEjJDEjJDgjJDgz,해운대성심요양병원,28,요양병원,210000,부산,210009,부산해운대구,,48105,"부산광역시 해운대구 좌동순환로 462 지하1층-지상7층 (중동, 성심병원)",,2011-10-04,6,1,0,0,4,0,0,0,0,1,0,0,0,129.1719387,35.1622486
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ4OSQyNjE4MzIjNDEjJDEjJDgjJDgz,해피니스요양병원,28,요양병원,240000,광주,240002,광주북구,,61155,광주광역시 북구 삼정로 142 (두암동),,2011-09-16,4,0,0,0,3,0,0,0,0,1,0,0,0,126.9332898,35.1719051
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,해피하우스요양병원,28,요양병원,350000,전북,350300,익산시,,54617,전라북도 익산시 익산대로 249 (남중동),,2012-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9501931,35.9483159
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQxMyQzNjEwMDIjNjEjJDEjJDgjJDgz,햇살요양병원,28,요양병원,110000,서울,110007,동대문구,,2523,"서울특별시 동대문구 장한로 152 지하1~2층, 지상3 ~10층 (장안동)",http://www.hatsalhospital.com,2007-06-14,7,2,0,0,4,0,0,0,0,0,0,0,1,127.0721814,37.5740057
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQzIyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,햇살요양병원,28,요양병원,310000,경기,311500,남양주시,호평동,12155,경기도 남양주시 마치로 90 (호평동),http://www.hastssal.co.kr/main/ko/index.html,2008-08-28,4,0,0,0,3,0,0,0,0,1,0,0,0,127.2617579,37.653184
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQ0NjE0ODEjNjEjJDEjJDgjJDgz,햇살요양병원,28,요양병원,240000,광주,240003,광주서구,,61924,광주광역시 서구 경열로 126 4~8층 (양동),,2014-08-11,5,0,0,0,4,0,0,0,0,1,0,0,0,126.8996342,35.1528288
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQzNjEyMjIjNjEjJDEjJDgjJDgz,햇살요양병원,28,요양병원,230000,대구,230003,대구북구,,41423,대구광역시 북구 팔거천동로 224 (동천동),http://cafe.daum.net/hanguk100s,2012-06-28,5,0,0,0,4,0,0,0,0,1,0,0,0,128.5587139,35.9438873
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQwMyQ0NjEwMDIjODEjJDEjJDIjJDgz,행복마을요양병원,28,요양병원,220000,인천,220006,인천남동구,,21508,인천광역시 남동구 백범로 398 새마을금고중앙회 (간석동),,2021-04-13,4,0,0,0,3,0,0,0,0,1,0,0,0,126.7072179,37.4677531
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,행복한시니어스요양병원,28,요양병원,250000,대전,250005,대전중구,,35016,대전광역시 중구 보문산로 359 (문화동),,2004-07-02,4,1,0,0,3,0,0,0,0,0,0,0,0,127.4157025,36.3140591
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5MiQyNjEwMDIjNjEjJDEjJDQjJDgz,행복한요양병원,28,요양병원,350000,전북,350402,전주덕진구,,54917,전라북도 전주시 덕진구 백제대로 700-0 새백제병원,,2016-07-15,4,0,0,0,2,0,0,0,0,2,0,0,0,127.1459484,35.8441056
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,행복한요양병원,28,요양병원,380000,경남,380704,창원의창구,,51106,경상남도 창원시 의창구 북면 천주로 785-1 (),www.happy2008.co.kr,2008-06-23,9,1,0,0,6,0,0,0,0,2,0,0,0,128.6006216,35.3237761
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQzNjE0ODEjNjEjJDEjJDQjJDgz,허그요양병원,28,요양병원,240000,광주,240004,광주광산구,,62364,광주광역시 광산구 무진대로 272-8 (우산동),,2021-03-15,3,0,0,0,1,0,0,0,0,2,0,0,0,126.8096635,35.1601632
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3MiQyNjEwMDIjNjEjJDEjJDAjJDgz,헤아림요양병원,28,요양병원,240000,광주,240002,광주북구,,61068,광주광역시 북구 하서로 290-51  (일곡동),,2015-10-01,6,0,0,0,3,0,0,0,0,3,0,0,0,126.8805679,35.2015748
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ2MiQzNjEwMDIjNTEjJDEjJDIjJDgz,현대요양병원,28,요양병원,210000,부산,210100,부산기장군,,46058,부산광역시 기장군 기장읍 반송로 1555 (),http://www.hdcare.co.kr/,2006-07-28,5,0,0,0,3,0,0,0,0,2,0,0,0,129.2100756,35.2486598
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ2MiQyNjE0ODEjODEjJDEjJDIjJDgz,현대요양병원,28,요양병원,320000,강원,320400,원주시,단구동,26451,강원도 원주시 치악로1604번길 22  (단구동),,2014-02-20,4,0,0,0,4,0,0,0,0,0,0,0,0,127.9628808,37.3262842
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQyNjEyMjIjODEjJDEjJDYjJDgz,현대요양병원,28,요양병원,340000,충남,340300,공주시,,32585,충청남도 공주시 번영2로 18-10 (신관동),,2015-01-15,6,1,0,0,4,0,0,0,0,1,0,0,0,127.1329483,36.4688959
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjEwMDIjODEjJDEjJDYjJDgz,현대요양병원,28,요양병원,230000,대구,230001,대구남구,,42482,대구광역시 남구 대명로 24 (대명동),,2014-05-30,3,0,0,0,2,0,0,0,0,1,0,0,0,128.560162,35.837924
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5MiQzNjEwMDIjODEjJDEjJDYjJDgz,현대요양병원,28,요양병원,380000,경남,381100,양산시,,50562,경상남도 양산시 상북면 대석1길 58 (),,2008-09-19,3,0,0,0,2,0,0,0,0,1,0,0,0,129.0629043,35.3951216
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjE0ODEjNDEjJDEjJDQjJDgz,현송요양병원,28,요양병원,360000,전남,360500,여수시,,59609,전라남도 여수시 해산4길 37-0  (해산동),,2022-02-15,2,0,0,0,1,0,0,0,0,1,0,0,0,127.633647,34.8020195
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQyNjE0ODEjNjEjJDEjJDgjJDgz,현인요양병원,28,요양병원,110000,서울,110024,강북구,,1019,서울특별시 강북구 삼각산로 20 (수유동),,2009-08-14,3,0,0,0,1,0,0,0,0,1,0,0,1,127.0067589,37.6386595
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjEwMDIjNjEjJDEjJDAjJDgz,현풍요양병원,28,요양병원,230000,대구,230100,대구달성군,,43017,대구광역시 달성군 현풍읍 테크노공원로 21 2~6층,,2009-02-09,2,0,0,0,1,0,0,0,0,1,0,0,0,128.4554332,35.6913323
